ItemCode,U_Codigo_Secundario,FrgnName,ItmsGrpCod,WTLiable,IndirctTax,GLMethod,EvalSystem,TaxCodeAR,PlaningSys,PricingPrc,LeadTime,ToleranDay,U_beas_prodrelease,U_beas_dispo,U_EMPA_CARACTERISTICA_TIPO,U_EMPA_CARACTERISTICA_MP,U_EMPA_ESPESOR,U_EMPA_ANCHO,ItemName,ItemType,InvntItem,SellItem,PrchseItem,PriceUnit,ItemClass,MngMethod,IWeight1,InvntryUom,DfltWH,U_beas_gruppe,U_beas_prccode,U_beas_batchroh,U_PLG_CICLE,UgpEntry,PicturName,U_EMPA_DESIDAD,TimeStamp
False,True,False,True,True,True,True,True,True,False,True,False,False,True,True,False,True,False,False,True,True,True,True,True,True,True,True,True,False,False,True,True,True,True,True,True,False,2026-01-20
False,True,False,True,True,True,True,True,True,False,True,False,False,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,2026-01-20
False,True,False,True,True,True,True,True,True,False,True,False,False,True,True,False,True,False,False,True,True,True,True,True,True,True,True,True,False,False,True,True,True,True,True,True,False,2026-01-20
False,True,False,True,True,True,True,True,True,False,True,False,False,True,True,False,True,False,False,True,True,True,True,True,True,True,True,True,False,False,True,True,True,True,True,True,False,2026-01-20
False,True,False,True,True,True,True,True,True,False,True,False,False,True,True,False,True,False,False,True,True,True,True,True,True,True,True,True,False,False,True,True,True,True,True,True,False,2026-01-20
False,True,False,True,True,True,True,True,True,False,True,False,False,True,True,False,True,False,False,True,True,True,True,True,True,True,True,True,False,False,True,True,True,True,True,True,False,2026-01-20
False,True,False,True,True,True,True,True,True,False,True,False,False,True,True,False,True,False,False,True,True,True,True,True,True,True,True,True,False,False,True,True,True,True,True,True,False,2026-01-20
False,True,False,True,True,True,True,True,True,False,True,False,False,True,True,False,True,False,False,True,True,True,True,True,True,True,True,True,False,False,True,True,True,True,True,True,False,2026-01-20
False,True,False,True,True,True,True,True,True,False,True,False,False,True,True,False,True,False,False,True,True,True,True,True,True,True,True,True,False,False,True,True,True,True,True,True,False,2026-01-20
False,True,False,True,True,True,True,True,True,True,True,False,False,True,True,False,True,False,False,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,False,2026-01-20
False,True,False,True,True,True,True,True,True,True,True,False,False,True,True,False,True,False,False,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,False,2026-01-20
False,True,False,True,True,True,True,True,True,False,True,False,False,True,True,False,True,False,False,True,True,True,True,True,True,True,True,True,False,False,True,True,True,True,True,True,False,2026-01-20
False,True,False,True,True,True,True,True,True,False,True,False,False,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,False,False,True,True,True,True,True,True,True,2026-01-20
False,True,False,True,True,True,True,True,True,False,True,False,False,True,True,False,True,False,False,True,True,True,True,True,True,True,True,True,False,False,True,True,True,True,True,True,False,2026-01-20
False,True,False,True,True,True,True,True,True,True,True,False,False,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,2026-01-20
False,True,False,True,True,True,True,True,True,True,True,False,False,True,True,False,True,False,False,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,False,2026-01-20
False,True,False,True,True,True,True,True,True,True,True,False,False,True,True,False,True,False,False,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,False,2026-01-20
False,True,False,True,True,True,True,True,True,False,True,False,False,True,True,False,True,False,False,True,True,True,True,True,True,True,True,True,False,False,True,True,True,True,True,True,False,2026-01-20
False,True,False,True,True,True,True,True,True,False,True,False,False,True,True,False,True,False,False,True,True,True,True,True,True,True,True,True,False,False,True,True,True,True,True,True,False,2026-01-20
False,True,False,True,True,True,True,True,True,True,True,False,False,True,True,False,True,False,False,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,False,2026-01-20
False,True,False,True,True,True,True,True,True,True,True,False,False,True,True,False,True,False,False,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,False,2026-01-20
False,True,False,True,True,True,True,True,True,True,True,False,False,True,True,False,True,False,False,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,False,2026-01-20
False,True,False,True,True,True,True,True,True,False,True,False,False,True,True,False,True,False,False,True,True,True,True,True,True,True,True,True,False,False,True,True,True,True,True,True,False,2026-01-20
False,True,False,True,True,True,True,True,True,False,True,False,False,True,True,False,True,False,False,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,False,2026-01-20
False,True,False,True,True,True,True,True,True,True,True,False,False,True,True,False,True,False,False,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,False,2026-01-20
True,True,False,True,True,True,True,True,True,True,True,False,False,True,True,False,True,False,False,True,True,True,True,True,True,True,True,True,False,False,True,True,True,True,True,True,False,2026-01-20
False,True,False,True,True,True,True,True,True,False,True,False,False,True,True,False,True,False,False,True,True,True,True,True,True,True,True,True,False,False,True,True,True,True,True,True,False,2026-01-20
False,True,False,True,True,True,True,True,True,True,True,False,False,True,True,False,True,False,False,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,False,2026-01-20
False,True,False,True,True,True,True,True,True,True,True,False,False,True,True,False,True,False,False,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,False,2026-01-20
False,True,False,True,True,True,True,True,True,True,True,False,False,True,True,False,True,False,False,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,False,2026-01-20
False,True,False,True,True,True,True,True,True,True,True,False,False,True,True,False,True,False,False,True,True,True,True,True,True,True,True,True,False,True,True,True,True,False,True,True,False,2026-01-20
False,True,True,True,True,True,True,True,True,True,True,False,False,True,True,False,True,False,False,True,True,True,True,True,True,True,True,True,False,True,True,True,True,False,True,True,False,2026-01-20
False,True,False,True,True,True,True,True,True,True,True,False,False,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,False,True,True,True,2026-01-20
False,True,False,True,True,True,True,True,True,True,True,False,False,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,False,True,True,True,2026-01-20
False,True,False,True,True,True,True,True,True,True,True,False,False,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,False,True,True,True,2026-01-20
False,True,False,True,True,True,True,True,True,False,True,False,False,True,True,False,True,False,False,True,True,True,True,True,True,True,True,True,False,False,True,True,True,False,True,True,False,2026-01-20
False,True,False,True,True,True,True,True,True,True,True,False,False,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,False,True,True,True,2026-01-20
False,True,False,True,True,True,True,True,True,True,True,False,False,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,False,True,True,True,2026-01-20
False,True,False,True,True,True,True,True,True,True,True,False,False,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,False,True,True,True,2026-01-20
False,True,False,True,True,True,True,True,True,True,True,False,False,True,True,False,True,True,True,False,True,True,True,True,True,True,True,True,False,True,True,True,True,False,True,True,True,2026-01-20
False,True,True,True,True,True,True,True,True,True,True,False,False,True,True,False,True,False,False,False,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,False,2026-01-20
False,True,True,True,True,True,True,True,True,True,True,False,False,True,True,False,True,False,False,False,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,False,2026-01-20
False,True,True,True,True,True,True,True,True,True,True,False,False,True,True,False,True,False,False,False,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,False,2026-01-20
False,True,True,True,True,True,True,True,True,True,True,False,False,True,True,False,True,False,False,False,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,False,2026-01-20
False,True,True,True,True,True,True,True,True,True,True,False,False,True,True,False,True,False,False,False,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,False,2026-01-20
False,True,True,True,True,True,True,True,True,True,True,False,False,True,True,False,True,False,False,False,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,False,2026-01-20
False,True,True,True,True,True,True,True,True,True,True,False,False,True,True,False,True,False,False,False,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,False,2026-01-20
False,True,True,True,True,True,True,True,True,True,True,False,False,True,True,False,True,False,False,False,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,False,2026-01-20
False,True,True,True,True,True,True,True,True,True,True,False,False,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,2026-01-20
False,True,True,True,True,True,True,True,True,True,True,False,False,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,2026-01-20
False,True,True,True,True,True,True,True,True,True,True,False,False,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,False,True,True,True,2026-01-20
False,True,False,True,True,True,True,True,True,True,True,False,False,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,2026-01-20
False,True,True,True,True,True,True,True,True,True,True,False,False,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,2026-01-20
False,True,True,True,True,True,True,True,True,True,True,False,False,True,True,False,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,2026-01-20
False,True,True,True,True,True,True,True,True,True,True,False,False,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,False,True,True,True,2026-01-20
False,True,True,True,True,True,True,True,True,True,True,False,False,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,False,True,True,True,2026-01-20
False,True,True,True,True,True,True,True,True,True,True,False,False,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,2026-01-20
False,True,True,True,True,True,True,True,True,True,True,False,False,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,False,True,True,True,2026-01-20
False,True,True,True,True,True,True,True,True,True,True,False,False,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,False,True,True,True,2026-01-20
False,True,True,True,True,True,True,True,True,True,True,False,False,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,False,True,True,True,2026-01-20
False,True,True,True,True,True,True,True,True,True,True,False,False,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,False,True,True,True,2026-01-20
False,True,True,True,True,True,True,True,True,True,True,False,False,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,2026-01-20
False,True,True,True,True,True,True,True,True,True,True,False,False,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,2026-01-20
False,True,True,True,True,True,True,True,True,True,True,False,False,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,2026-01-20
False,True,False,True,True,True,True,True,True,True,True,False,False,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,2026-01-20
False,True,False,True,True,True,True,True,True,True,True,False,False,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,2026-01-20
False,True,True,True,True,True,True,True,True,True,True,False,False,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,2026-01-20
False,True,False,True,True,True,True,True,True,True,True,False,False,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,False,True,True,True,2026-01-20
False,True,False,True,True,True,True,True,True,True,True,False,False,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,2026-01-20
False,True,False,True,True,True,True,True,True,True,True,False,False,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,False,True,True,True,2026-01-20
False,True,False,True,True,True,True,True,True,True,True,False,False,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,2026-01-20
False,True,False,True,True,True,True,True,True,True,True,False,False,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,2026-01-20
False,True,False,True,True,True,True,True,True,True,True,False,False,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,False,True,True,True,2026-01-20
False,True,False,True,True,True,True,True,True,True,True,False,False,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,2026-01-20
False,True,False,True,True,True,True,True,True,True,True,False,False,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,2026-01-20
False,True,False,True,True,True,True,True,True,True,True,False,False,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,2026-01-20
False,True,True,True,True,True,True,True,True,True,True,False,False,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,2026-01-20
False,True,False,True,True,True,True,True,True,True,True,False,False,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,2026-01-20
False,True,False,True,True,True,True,True,True,True,True,False,False,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,2026-01-20
False,True,False,True,True,True,True,True,True,True,True,False,False,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,2026-01-20
False,True,False,True,True,True,True,True,True,True,True,False,False,True,True,False,True,False,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,2026-01-20
False,True,False,True,True,True,True,True,True,True,True,False,False,True,True,False,True,False,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,2026-01-20
False,True,False,True,True,True,True,True,True,True,True,False,False,True,True,False,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,2026-01-20
False,True,True,True,True,True,True,True,True,True,True,False,False,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,False,True,True,True,2026-01-20
False,True,False,True,True,True,True,True,True,True,True,False,False,True,True,False,True,True,True,True,True,True,True,True,True,True,True,False,True,False,True,True,True,False,True,True,True,2026-01-20
False,True,False,True,True,True,True,True,True,True,True,False,False,True,True,False,True,True,True,True,True,True,True,True,True,True,True,False,True,False,True,True,True,False,True,True,True,2026-01-20
False,True,False,True,True,True,True,True,True,True,True,False,False,True,True,False,True,True,True,True,True,True,True,True,True,True,True,False,True,False,True,True,True,False,True,True,True,2026-01-20
True,True,True,True,True,True,True,True,True,False,True,False,False,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,False,True,True,True,2026-01-20
True,True,True,True,True,True,True,True,True,False,True,False,False,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,False,True,True,True,2026-01-20
True,True,True,True,True,True,True,True,True,True,True,False,False,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,2026-01-20
True,True,True,True,True,True,True,True,True,False,True,False,False,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,False,True,True,True,2026-01-20
True,True,True,True,True,True,True,True,True,False,True,False,False,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,False,True,True,True,2026-01-20
True,True,True,True,True,True,True,True,True,True,True,False,False,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,2026-01-20
True,True,True,True,True,True,True,True,True,True,True,False,False,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,2026-01-20
True,True,True,True,True,True,True,True,True,True,True,False,False,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,2026-01-20
True,True,True,True,True,True,True,True,True,True,True,False,False,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,2026-01-20
True,True,False,True,True,True,True,True,True,False,True,False,False,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,False,True,True,True,2026-01-20
True,True,True,True,True,True,True,True,True,False,True,False,False,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,False,True,True,True,2026-01-20
True,True,True,True,True,True,True,True,True,True,True,False,False,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,2026-01-20
True,True,True,True,True,True,True,True,True,False,True,False,False,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,False,True,True,True,2026-01-20
True,True,True,True,True,True,True,True,True,False,True,False,False,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,False,True,True,True,2026-01-20
True,True,True,True,True,True,True,True,True,False,True,False,False,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,False,True,True,True,2026-01-20
True,True,False,True,True,True,True,True,True,False,True,False,False,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,False,True,True,True,2026-01-20
True,True,False,True,True,True,True,True,True,False,True,False,False,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,False,True,True,True,2026-01-20
True,True,False,True,True,True,True,True,True,True,True,False,False,True,True,False,True,False,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,2026-01-20
True,True,False,True,True,True,True,True,True,True,True,False,False,True,True,False,True,False,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,2026-01-20
True,True,True,True,True,True,True,True,True,False,True,False,False,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,False,True,True,True,2026-01-20
True,True,True,True,True,True,True,True,True,True,True,False,False,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,2026-01-20
True,True,True,True,True,True,True,True,True,False,True,False,False,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,False,True,True,True,2026-01-20
True,True,True,True,True,True,True,True,True,True,True,False,False,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,2026-01-20
True,True,True,True,True,True,True,True,True,True,True,False,False,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,2026-01-20
True,True,False,True,True,True,True,True,True,True,True,False,False,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,2026-01-20
True,True,False,True,True,True,True,True,True,True,True,False,False,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,2026-01-20
True,True,True,True,True,True,True,True,True,False,True,False,False,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,False,True,True,True,2026-01-20
True,True,False,True,True,True,True,True,True,True,True,False,False,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,2026-01-20
True,True,True,True,True,True,True,True,True,True,True,False,False,True,True,False,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,2026-01-20
True,True,False,True,True,True,True,True,True,True,True,False,False,True,True,False,True,False,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,2026-01-20
True,True,False,True,True,True,True,True,True,True,True,False,False,True,True,False,True,False,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,2026-01-20
True,True,False,True,True,True,True,True,True,True,True,False,False,True,True,False,True,False,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,2026-01-20
True,True,True,True,True,True,True,True,True,False,True,False,False,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,False,True,True,True,2026-01-20
True,True,True,True,True,True,True,True,True,True,True,False,False,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,2026-01-20
True,True,True,True,True,True,True,True,True,False,True,False,False,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,False,True,True,True,2026-01-20
True,True,True,True,True,True,True,True,True,False,True,False,False,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,False,True,True,True,2026-01-20
True,True,False,True,True,True,True,True,True,False,True,False,False,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,False,True,True,True,2026-01-20
True,True,False,True,True,True,True,True,True,True,True,False,False,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,2026-01-20
True,True,True,True,True,True,True,True,True,True,True,False,False,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,2026-01-20
True,True,True,True,True,True,True,True,True,True,True,False,False,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,2026-01-20
True,True,True,True,True,True,True,True,True,False,True,False,False,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,False,True,True,True,2026-01-20
True,True,True,True,True,True,True,True,True,True,True,False,False,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,2026-01-20
True,True,False,True,True,True,True,True,True,True,True,False,False,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,2026-01-20
True,True,True,True,True,True,True,True,True,True,True,False,False,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,2026-01-20
True,True,True,True,True,True,True,True,True,True,True,False,False,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,2026-01-20
True,True,True,True,True,True,True,True,True,True,True,False,False,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,2026-01-20
True,True,True,True,True,True,True,True,True,True,True,False,False,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,2026-01-20
True,True,False,True,True,True,True,True,True,False,True,False,False,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,2026-01-20
True,True,True,True,True,True,True,True,True,False,True,False,False,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,False,True,True,True,2026-01-20
True,True,True,True,True,True,True,True,True,False,True,False,False,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,False,True,True,True,2026-01-20
True,True,True,True,True,True,True,True,True,False,True,False,False,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,False,True,True,True,2026-01-20
True,True,True,True,True,True,True,True,True,True,True,False,False,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,2026-01-20
True,True,True,True,True,True,True,True,True,False,True,False,False,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,False,True,True,True,2026-01-20
True,True,False,True,True,True,True,True,True,True,True,False,False,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,2026-01-20
True,True,False,True,True,True,True,True,True,True,True,False,False,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,2026-01-20
True,True,False,True,True,True,True,True,True,True,True,False,False,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,2026-01-20
True,True,False,True,True,True,True,True,True,True,True,False,False,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,2026-01-20
True,True,False,True,True,True,True,True,True,True,True,False,False,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,2026-01-20
True,True,False,True,True,True,True,True,True,True,True,False,False,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,2026-01-20
True,True,False,True,True,True,True,True,True,True,True,False,False,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,2026-01-20
True,True,False,True,True,True,True,True,True,True,True,False,False,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,2026-01-20
True,True,True,True,True,True,True,True,True,True,True,False,False,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,2026-01-20
True,True,False,True,True,True,True,True,True,True,True,False,False,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,2026-01-20
True,True,False,True,True,True,True,True,True,True,True,False,False,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,2026-01-20
True,True,False,True,True,True,True,True,True,True,True,False,False,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,2026-01-20
True,True,False,True,True,True,True,True,True,True,True,False,False,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,2026-01-20
True,True,False,True,True,True,True,True,True,False,True,False,False,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,False,True,True,True,2026-01-20
True,True,False,True,True,True,True,True,True,False,True,False,False,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,False,True,True,True,2026-01-20
True,True,False,True,True,True,True,True,True,True,True,False,False,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,2026-01-20
True,True,False,True,True,True,True,True,True,True,True,False,False,True,True,False,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,2026-01-20
True,True,False,True,True,True,True,True,True,True,True,False,False,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,2026-01-20
True,True,False,True,True,True,True,True,True,True,True,False,False,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,2026-01-20
True,True,False,True,True,True,True,True,True,True,True,False,False,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,2026-01-20
True,True,False,True,True,False,True,True,False,False,True,False,False,True,True,False,True,True,True,True,True,True,True,False,True,True,True,True,True,False,True,True,True,False,True,True,True,2026-01-20
True,True,False,True,True,True,True,True,True,False,True,False,False,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,2026-01-20
True,True,False,True,True,True,True,True,True,True,True,False,False,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,2026-01-20
True,True,False,True,True,True,True,True,True,True,True,False,False,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,2026-01-20
True,True,False,True,True,True,True,True,True,True,True,False,False,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,2026-01-20
True,True,False,True,True,True,True,True,True,True,True,False,False,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,2026-01-20
True,True,False,True,True,True,True,True,True,True,True,False,False,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,2026-01-20
True,True,False,True,True,True,True,True,True,False,True,False,False,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,False,True,True,True,2026-01-20
